Gene	Nuclear Fraction	Percentile
ENSG00000107897	0.415	47.0064
ENSG00000138190	0.415	47.0135
ENSG00000147813	0.415	47.0205
ENSG00000131748	0.415	47.0275
ENSG00000258986	0.415	47.0345
ENSG00000254598	0.415	47.0415
ENSG00000162928	0.415	47.0485
ENSG00000055208	0.415	47.0555
ENSG00000254402	0.415	47.0625
ENSG00000180098	0.415	47.0695
ENSG00000213424	0.415	47.0766
ENSG00000272277	0.415	47.0836
ENSG00000187688	0.415	47.0906
ENSG00000107581	0.415	47.0976
ENSG00000119682	0.415	47.1046
ENSG00000141577	0.415	47.1116
ENSG00000183513	0.415	47.1186
ENSG00000268584	0.415	47.1256
ENSG00000196998	0.416	47.1326
ENSG00000181804	0.416	47.1397
ENSG00000147912	0.416	47.1467
ENSG00000154511	0.416	47.1537
ENSG00000148399	0.416	47.1607
ENSG00000256537	0.416	47.1677
ENSG00000173153	0.416	47.1747
ENSG00000177663	0.416	47.1817
ENSG00000169635	0.416	47.1887
ENSG00000145833	0.416	47.1957
ENSG00000183891	0.416	47.2027
ENSG00000064932	0.416	47.2098
ENSG00000081189	0.416	47.2168
ENSG00000132155	0.416	47.2238
ENSG00000148737	0.416	47.2308
ENSG00000145642	0.417	47.2378
ENSG00000156050	0.417	47.2448
ENSG00000276251	0.417	47.2518
ENSG00000198774	0.417	47.2588
ENSG00000203644	0.417	47.2658
ENSG00000267868	0.417	47.2729
ENSG00000272933	0.417	47.2799
ENSG00000286084	0.417	47.2869
ENSG00000286369	0.417	47.2939
ENSG00000203288	0.417	47.3009
ENSG00000267811	0.417	47.3079
ENSG00000246095	0.417	47.3149
ENSG00000260083	0.417	47.3219
ENSG00000214960	0.417	47.3289
ENSG00000161594	0.417	47.336
ENSG00000104951	0.417	47.343
ENSG00000277383	0.417	47.35
ENSG00000160813	0.417	47.357
ENSG00000139517	0.417	47.364
ENSG00000156959	0.417	47.371
ENSG00000143801	0.417	47.378
ENSG00000039560	0.417	47.385
ENSG00000146918	0.417	47.392
ENSG00000166938	0.417	47.399
ENSG00000163755	0.417	47.4061
ENSG00000124104	0.417	47.4131
ENSG00000205250	0.418	47.4201
ENSG00000006740	0.418	47.4271
ENSG00000085491	0.418	47.4341
ENSG00000173960	0.418	47.4411
ENSG00000101216	0.418	47.4481
ENSG00000256008	0.418	47.4551
ENSG00000253187	0.418	47.4621
ENSG00000124784	0.418	47.4692
ENSG00000184486	0.418	47.4762
ENSG00000138180	0.418	47.4832
ENSG00000102755	0.419	47.4902
ENSG00000141655	0.419	47.4972
ENSG00000163412	0.419	47.5042
ENSG00000180884	0.419	47.5112
ENSG00000121671	0.419	47.5182
ENSG00000197070	0.419	47.5252
ENSG00000174032	0.419	47.5322
ENSG00000157224	0.419	47.5393
ENSG00000171204	0.419	47.5463
ENSG00000171928	0.419	47.5533
ENSG00000087470	0.419	47.5603
ENSG00000104835	0.419	47.5673
ENSG00000147144	0.419	47.5743
ENSG00000184060	0.42	47.5813
ENSG00000115274	0.42	47.5883
ENSG00000197892	0.42	47.5953
ENSG00000160360	0.42	47.6024
ENSG00000115947	0.42	47.6094
ENSG00000067369	0.42	47.6164
ENSG00000048828	0.42	47.6234
ENSG00000006453	0.42	47.6304
ENSG00000269176	0.42	47.6374
ENSG00000135842	0.42	47.6444
ENSG00000126814	0.42	47.6514
ENSG00000130762	0.42	47.6584
ENSG00000137075	0.42	47.6655
ENSG00000166206	0.42	47.6725
ENSG00000115239	0.421	47.6795
ENSG00000110811	0.421	47.6865
ENSG00000143324	0.421	47.6935
ENSG00000187391	0.421	47.7005
ENSG00000124486	0.421	47.7075
ENSG00000177119	0.421	47.7145
ENSG00000130559	0.421	47.7215
ENSG00000162032	0.421	47.7285
ENSG00000246740	0.421	47.7356
ENSG00000260086	0.421	47.7426
ENSG00000100314	0.421	47.7496
ENSG00000184787	0.421	47.7566
ENSG00000064703	0.421	47.7636
ENSG00000133065	0.421	47.7706
ENSG00000124120	0.421	47.7776
ENSG00000137269	0.422	47.7846
ENSG00000165632	0.422	47.7916
ENSG00000167186	0.422	47.7987
ENSG00000129474	0.422	47.8057
ENSG00000171608	0.422	47.8127
ENSG00000182473	0.422	47.8197
ENSG00000124225	0.423	47.8267
ENSG00000004700	0.423	47.8337
ENSG00000166770	0.423	47.8407
ENSG00000137337	0.423	47.8477
ENSG00000272606	0.423	47.8547
ENSG00000271474	0.423	47.8617
ENSG00000113721	0.423	47.8688
ENSG00000213888	0.423	47.8758
ENSG00000188883	0.423	47.8828
ENSG00000114904	0.423	47.8898
ENSG00000000460	0.423	47.8968
ENSG00000143061	0.423	47.9038
ENSG00000075651	0.423	47.9108
ENSG00000108175	0.423	47.9178
ENSG00000010072	0.424	47.9248
ENSG00000151413	0.424	47.9319
ENSG00000179889	0.424	47.9389
ENSG00000137819	0.424	47.9459
ENSG00000285533	0.424	47.9529
ENSG00000152377	0.424	47.9599
ENSG00000128567	0.424	47.9669
ENSG00000247796	0.424	47.9739
ENSG00000143514	0.424	47.9809
ENSG00000135862	0.424	47.9879
ENSG00000137497	0.424	47.995
ENSG00000147439	0.424	48.002
ENSG00000241697	0.424	48.009
ENSG00000054793	0.424	48.016
ENSG00000198901	0.424	48.023
ENSG00000272275	0.424	48.03
ENSG00000145780	0.424	48.037
ENSG00000058600	0.424	48.044
ENSG00000070371	0.424	48.051
ENSG00000135185	0.425	48.058
ENSG00000166780	0.425	48.0651
ENSG00000152689	0.425	48.0721
ENSG00000011198	0.425	48.0791
ENSG00000171208	0.425	48.0861
ENSG00000100023	0.425	48.0931
ENSG00000165832	0.425	48.1001
ENSG00000160226	0.425	48.1071
ENSG00000141639	0.425	48.1141
ENSG00000140557	0.426	48.1211
ENSG00000092094	0.426	48.1282
ENSG00000084710	0.426	48.1352
ENSG00000105227	0.426	48.1422
ENSG00000135116	0.426	48.1492
ENSG00000114268	0.426	48.1562
ENSG00000164338	0.426	48.1632
ENSG00000255823	0.426	48.1702
ENSG00000167258	0.426	48.1772
ENSG00000265254	0.426	48.1842
ENSG00000144306	0.427	48.1913
ENSG00000145349	0.427	48.1983
ENSG00000106070	0.427	48.2053
ENSG00000125637	0.427	48.2123
ENSG00000134533	0.427	48.2193
ENSG00000180104	0.427	48.2263
ENSG00000137710	0.427	48.2333
ENSG00000166377	0.427	48.2403
ENSG00000267454	0.427	48.2473
ENSG00000224189	0.427	48.2543
ENSG00000125733	0.427	48.2614
ENSG00000223658	0.427	48.2684
ENSG00000087157	0.427	48.2754
ENSG00000158290	0.427	48.2824
ENSG00000135074	0.427	48.2894
ENSG00000111199	0.427	48.2964
ENSG00000165716	0.428	48.3034
ENSG00000005302	0.428	48.3104
ENSG00000249242	0.428	48.3174
ENSG00000237036	0.428	48.3245
ENSG00000104866	0.428	48.3315
ENSG00000213614	0.428	48.3385
ENSG00000178074	0.428	48.3455
ENSG00000178919	0.428	48.3525
ENSG00000157833	0.428	48.3595
ENSG00000183111	0.428	48.3665
ENSG00000169733	0.428	48.3735
ENSG00000079313	0.429	48.3805
ENSG00000142632	0.429	48.3875
ENSG00000180066	0.429	48.3946
ENSG00000273139	0.429	48.4016
ENSG00000255046	0.429	48.4086
ENSG00000105369	0.429	48.4156
ENSG00000188277	0.429	48.4226
ENSG00000125869	0.429	48.4296
ENSG00000261202	0.429	48.4366
ENSG00000248367	0.429	48.4436
ENSG00000243069	0.429	48.4506
ENSG00000186960	0.429	48.4577
ENSG00000168079	0.429	48.4647
ENSG00000151364	0.429	48.4717
ENSG00000171532	0.429	48.4787
ENSG00000185052	0.429	48.4857
ENSG00000234432	0.429	48.4927
ENSG00000166123	0.429	48.4997
ENSG00000170088	0.429	48.5067
ENSG00000141040	0.429	48.5137
ENSG00000242247	0.429	48.5208
ENSG00000139629	0.429	48.5278
ENSG00000166886	0.429	48.5348
ENSG00000104897	0.429	48.5418
ENSG00000119596	0.429	48.5488
ENSG00000100100	0.429	48.5558
ENSG00000139436	0.43	48.5628
ENSG00000185298	0.43	48.5698
ENSG00000170385	0.43	48.5768
ENSG00000115194	0.43	48.5838
ENSG00000214941	0.43	48.5909
ENSG00000105976	0.43	48.5979
ENSG00000177548	0.43	48.6049
ENSG00000148362	0.43	48.6119
ENSG00000108813	0.43	48.6189
ENSG00000180354	0.43	48.6259
ENSG00000280434	0.43	48.6329
ENSG00000096063	0.43	48.6399
ENSG00000248008	0.43	48.6469
ENSG00000116213	0.43	48.654
ENSG00000181192	0.43	48.661
ENSG00000278376	0.43	48.668
ENSG00000173376	0.431	48.675
ENSG00000137203	0.431	48.682
ENSG00000266173	0.431	48.689
ENSG00000100147	0.431	48.696
ENSG00000104375	0.431	48.703
ENSG00000204519	0.431	48.71
ENSG00000119685	0.431	48.717
ENSG00000125746	0.431	48.7241
ENSG00000204351	0.431	48.7311
ENSG00000140367	0.431	48.7381
ENSG00000104611	0.431	48.7451
ENSG00000188266	0.431	48.7521
ENSG00000185252	0.431	48.7591
ENSG00000260329	0.431	48.7661
ENSG00000127191	0.431	48.7731
ENSG00000143995	0.432	48.7801
ENSG00000160285	0.432	48.7872
ENSG00000149218	0.432	48.7942
ENSG00000164941	0.432	48.8012
ENSG00000060982	0.432	48.8082
ENSG00000163297	0.432	48.8152
ENSG00000128928	0.432	48.8222
ENSG00000103249	0.432	48.8292
ENSG00000173548	0.432	48.8362
ENSG00000152683	0.432	48.8432
ENSG00000251161	0.432	48.8503
ENSG00000007541	0.433	48.8573
ENSG00000174640	0.433	48.8643
ENSG00000140859	0.433	48.8713
ENSG00000126653	0.433	48.8783
ENSG00000204128	0.433	48.8853
ENSG00000151116	0.433	48.8923
ENSG00000178184	0.433	48.8993
ENSG00000127870	0.433	48.9063
ENSG00000186193	0.433	48.9133
ENSG00000246174	0.433	48.9204
ENSG00000256751	0.433	48.9274
ENSG00000131668	0.433	48.9344
ENSG00000070159	0.433	48.9414
ENSG00000136856	0.433	48.9484
ENSG00000138378	0.433	48.9554
ENSG00000142166	0.433	48.9624
ENSG00000118961	0.434	48.9694
ENSG00000165724	0.434	48.9764
ENSG00000204304	0.434	48.9835
ENSG00000254901	0.434	48.9905
ENSG00000116266	0.434	48.9975
ENSG00000111711	0.434	49.0045
ENSG00000136750	0.434	49.0115
ENSG00000137842	0.434	49.0185
ENSG00000266402	0.434	49.0255
ENSG00000162980	0.434	49.0325
ENSG00000251602	0.434	49.0395
ENSG00000139567	0.434	49.0466
ENSG00000090565	0.434	49.0536
ENSG00000183741	0.434	49.0606
ENSG00000166025	0.434	49.0676
ENSG00000120690	0.434	49.0746
ENSG00000147649	0.435	49.0816
ENSG00000116350	0.435	49.0886
ENSG00000167670	0.435	49.0956
ENSG00000111196	0.435	49.1026
ENSG00000249693	0.435	49.1096
ENSG00000235831	0.435	49.1167
ENSG00000273297	0.435	49.1237
ENSG00000273796	0.435	49.1307
ENSG00000155636	0.435	49.1377
ENSG00000164070	0.435	49.1447
ENSG00000196227	0.435	49.1517
ENSG00000147536	0.435	49.1587
ENSG00000156983	0.435	49.1657
ENSG00000169925	0.435	49.1727
ENSG00000182568	0.435	49.1798
ENSG00000051382	0.435	49.1868
ENSG00000132623	0.435	49.1938
ENSG00000204977	0.435	49.2008
ENSG00000171109	0.436	49.2078
ENSG00000130810	0.436	49.2148
ENSG00000156381	0.436	49.2218
ENSG00000263528	0.436	49.2288
ENSG00000136709	0.436	49.2358
ENSG00000165417	0.436	49.2428
ENSG00000139160	0.436	49.2499
ENSG00000059758	0.436	49.2569
ENSG00000113716	0.436	49.2639
ENSG00000142494	0.436	49.2709
ENSG00000165209	0.436	49.2779
ENSG00000136490	0.436	49.2849
ENSG00000077782	0.436	49.2919
ENSG00000070061	0.436	49.2989
ENSG00000104205	0.436	49.3059
ENSG00000101190	0.436	49.313
ENSG00000164056	0.436	49.32
ENSG00000153250	0.436	49.327
ENSG00000167842	0.436	49.334
ENSG00000128594	0.436	49.341
ENSG00000160200	0.436	49.348
ENSG00000137693	0.437	49.355
ENSG00000204267	0.437	49.362
ENSG00000141458	0.437	49.369
ENSG00000104413	0.437	49.3761
ENSG00000177707	0.437	49.3831
ENSG00000063601	0.437	49.3901
ENSG00000276644	0.437	49.3971
ENSG00000064999	0.437	49.4041
ENSG00000167113	0.437	49.4111
ENSG00000069943	0.437	49.4181
ENSG00000114861	0.437	49.4251
ENSG00000171492	0.437	49.4321
ENSG00000087087	0.437	49.4391
ENSG00000164951	0.437	49.4462
ENSG00000215784	0.438	49.4532
ENSG00000246662	0.438	49.4602
ENSG00000230679	0.438	49.4672
ENSG00000224577	0.438	49.4742
ENSG00000237945	0.438	49.4812
ENSG00000240449	0.438	49.4882
ENSG00000253549	0.438	49.4952
ENSG00000230565	0.438	49.5022
ENSG00000166086	0.438	49.5093
ENSG00000213676	0.438	49.5163
ENSG00000144589	0.438	49.5233
ENSG00000204852	0.438	49.5303
ENSG00000119328	0.438	49.5373
ENSG00000038210	0.438	49.5443
ENSG00000165424	0.438	49.5513
ENSG00000154639	0.438	49.5583
ENSG00000156869	0.438	49.5653
ENSG00000140577	0.438	49.5723
ENSG00000146828	0.438	49.5794
ENSG00000160908	0.439	49.5864
ENSG00000163214	0.439	49.5934
ENSG00000198853	0.439	49.6004
ENSG00000166896	0.439	49.6074
ENSG00000189057	0.439	49.6144
ENSG00000101265	0.439	49.6214
ENSG00000141756	0.439	49.6284
ENSG00000117500	0.439	49.6354
ENSG00000117360	0.439	49.6425
ENSG00000273783	0.439	49.6495
ENSG00000253729	0.439	49.6565
ENSG00000196756	0.439	49.6635
ENSG00000111880	0.439	49.6705
ENSG00000141542	0.439	49.6775
ENSG00000124356	0.439	49.6845
ENSG00000086102	0.44	49.6915
ENSG00000035499	0.44	49.6985
ENSG00000125249	0.44	49.7056
ENSG00000145779	0.44	49.7126
ENSG00000163710	0.44	49.7196
ENSG00000272764	0.44	49.7266
ENSG00000259207	0.44	49.7336
ENSG00000128346	0.44	49.7406
ENSG00000244184	0.44	49.7476
ENSG00000187186	0.44	49.7546
ENSG00000122643	0.44	49.7616
ENSG00000188542	0.44	49.7686
ENSG00000205084	0.44	49.7757
ENSG00000187772	0.441	49.7827
ENSG00000100151	0.441	49.7897
ENSG00000143578	0.441	49.7967
ENSG00000186687	0.441	49.8037
ENSG00000250565	0.441	49.8107
ENSG00000254837	0.441	49.8177
ENSG00000260992	0.441	49.8247
ENSG00000140465	0.441	49.8317
ENSG00000122952	0.441	49.8388
ENSG00000170836	0.441	49.8458
ENSG00000148840	0.442	49.8528
ENSG00000214050	0.442	49.8598
ENSG00000186867	0.442	49.8668
ENSG00000163251	0.442	49.8738
ENSG00000117016	0.442	49.8808
ENSG00000271754	0.442	49.8878
ENSG00000166140	0.442	49.8948
ENSG00000101350	0.442	49.9019
ENSG00000003147	0.442	49.9089
ENSG00000110395	0.442	49.9159
ENSG00000144815	0.442	49.9229
ENSG00000261771	0.442	49.9299
ENSG00000105726	0.442	49.9369
ENSG00000181418	0.442	49.9439
ENSG00000160867	0.442	49.9509
ENSG00000177683	0.442	49.9579
ENSG00000176055	0.442	49.9649
ENSG00000087299	0.442	49.972
ENSG00000104998	0.442	49.979
ENSG00000108821	0.443	49.986
ENSG00000101187	0.443	49.993
ENSG00000182853	0.443	50.0
ENSG00000087253	0.443	50.007
ENSG00000138686	0.443	50.014
ENSG00000102921	0.443	50.021
ENSG00000204054	0.443	50.028
ENSG00000164124	0.443	50.0351
ENSG00000078142	0.443	50.0421
ENSG00000164574	0.443	50.0491
ENSG00000165801	0.443	50.0561
ENSG00000163171	0.443	50.0631
ENSG00000139323	0.443	50.0701
ENSG00000151093	0.443	50.0771
ENSG00000257704	0.444	50.0841
ENSG00000179029	0.444	50.0911
ENSG00000137393	0.444	50.0981
ENSG00000157881	0.444	50.1052
ENSG00000164649	0.444	50.1122
ENSG00000104442	0.444	50.1192
ENSG00000136381	0.444	50.1262
ENSG00000088305	0.444	50.1332
ENSG00000163357	0.444	50.1402
ENSG00000132518	0.444	50.1472
ENSG00000263155	0.444	50.1542
ENSG00000267249	0.444	50.1612
ENSG00000146250	0.444	50.1683
ENSG00000267219	0.444	50.1753
ENSG00000149403	0.444	50.1823
ENSG00000230461	0.444	50.1893
ENSG00000151470	0.444	50.1963
ENSG00000128917	0.444	50.2033
ENSG00000253563	0.444	50.2103
ENSG00000267365	0.444	50.2173
ENSG00000077147	0.445	50.2243
ENSG00000198087	0.445	50.2314
ENSG00000181291	0.445	50.2384
ENSG00000168397	0.445	50.2454
ENSG00000136367	0.445	50.2524
ENSG00000147642	0.445	50.2594
ENSG00000165476	0.445	50.2664
ENSG00000006194	0.445	50.2734
ENSG00000100473	0.445	50.2804
ENSG00000086015	0.445	50.2874
ENSG00000179743	0.445	50.2944
ENSG00000196872	0.445	50.3015
ENSG00000175318	0.446	50.3085
ENSG00000181751	0.446	50.3155
ENSG00000103496	0.446	50.3225
ENSG00000164120	0.446	50.3295
ENSG00000235934	0.446	50.3365
ENSG00000136243	0.446	50.3435
ENSG00000058056	0.446	50.3505
ENSG00000148187	0.446	50.3575
ENSG00000166478	0.446	50.3646
ENSG00000179295	0.446	50.3716
ENSG00000151287	0.446	50.3786
ENSG00000103489	0.446	50.3856
ENSG00000112855	0.446	50.3926
ENSG00000164576	0.446	50.3996
ENSG00000104881	0.446	50.4066
ENSG00000138092	0.446	50.4136
ENSG00000137492	0.446	50.4206
ENSG00000104884	0.447	50.4277
ENSG00000221990	0.447	50.4347
ENSG00000035403	0.447	50.4417
ENSG00000105613	0.447	50.4487
ENSG00000043093	0.447	50.4557
ENSG00000146457	0.447	50.4627
ENSG00000141012	0.447	50.4697
ENSG00000166046	0.447	50.4767
ENSG00000061273	0.447	50.4837
ENSG00000147036	0.447	50.4907
ENSG00000213085	0.447	50.4978
ENSG00000173120	0.447	50.5048
ENSG00000150510	0.447	50.5118
ENSG00000120686	0.447	50.5188
ENSG00000111981	0.447	50.5258
ENSG00000170734	0.447	50.5328
ENSG00000278916	0.447	50.5398
ENSG00000160613	0.447	50.5468
ENSG00000165272	0.447	50.5538
ENSG00000271737	0.447	50.5609
ENSG00000083812	0.447	50.5679
ENSG00000111962	0.447	50.5749
ENSG00000187189	0.448	50.5819
ENSG00000168564	0.448	50.5889
ENSG00000206337	0.448	50.5959
ENSG00000254470	0.448	50.6029
ENSG00000162139	0.448	50.6099
ENSG00000114670	0.448	50.6169
ENSG00000198910	0.448	50.6239
ENSG00000174928	0.448	50.631
ENSG00000145246	0.448	50.638
ENSG00000108784	0.448	50.645
ENSG00000120253	0.448	50.652
ENSG00000273344	0.448	50.659
ENSG00000204264	0.448	50.666
ENSG00000138356	0.448	50.673
ENSG00000110768	0.448	50.68
ENSG00000170743	0.448	50.687
ENSG00000128645	0.448	50.6941
ENSG00000135521	0.448	50.7011
ENSG00000077238	0.448	50.7081
ENSG00000136158	0.448	50.7151
ENSG00000065060	0.449	50.7221
ENSG00000103222	0.449	50.7291
ENSG00000173992	0.449	50.7361
ENSG00000139154	0.449	50.7431
ENSG00000140829	0.449	50.7501
ENSG00000122674	0.449	50.7572
ENSG00000012822	0.449	50.7642
ENSG00000119760	0.449	50.7712
ENSG00000184349	0.449	50.7782
ENSG00000125826	0.45	50.7852
ENSG00000134602	0.45	50.7922
ENSG00000088386	0.45	50.7992
ENSG00000158092	0.45	50.8062
ENSG00000116691	0.45	50.8132
ENSG00000285006	0.45	50.8202
ENSG00000247950	0.45	50.8273
ENSG00000116497	0.45	50.8343
ENSG00000064012	0.45	50.8413
ENSG00000115840	0.45	50.8483
ENSG00000117791	0.45	50.8553
ENSG00000129675	0.451	50.8623
ENSG00000092853	0.451	50.8693
ENSG00000263843	0.451	50.8763
ENSG00000196236	0.451	50.8833
ENSG00000243232	0.451	50.8904
ENSG00000149930	0.451	50.8974
ENSG00000254615	0.451	50.9044
ENSG00000168887	0.451	50.9114
ENSG00000099810	0.451	50.9184
ENSG00000166897	0.451	50.9254
ENSG00000269609	0.451	50.9324
ENSG00000245648	0.451	50.9394
ENSG00000164300	0.451	50.9464
ENSG00000120833	0.451	50.9534
ENSG00000134716	0.452	50.9605
ENSG00000267104	0.452	50.9675
ENSG00000272092	0.452	50.9745
ENSG00000152154	0.452	50.9815
ENSG00000106565	0.452	50.9885
ENSG00000103423	0.452	50.9955
ENSG00000178752	0.452	51.0025
ENSG00000223482	0.452	51.0095
ENSG00000123358	0.452	51.0165
ENSG00000184588	0.452	51.0236
ENSG00000161202	0.452	51.0306
ENSG00000121892	0.452	51.0376
ENSG00000102543	0.452	51.0446
ENSG00000174371	0.452	51.0516
ENSG00000163322	0.452	51.0586
ENSG00000124523	0.452	51.0656
ENSG00000161021	0.452	51.0726
ENSG00000132275	0.453	51.0796
ENSG00000101928	0.453	51.0867
ENSG00000148459	0.453	51.0937
ENSG00000119729	0.453	51.1007
ENSG00000162520	0.453	51.1077
ENSG00000008130	0.453	51.1147
ENSG00000111581	0.453	51.1217
ENSG00000014824	0.453	51.1287
ENSG00000128268	0.453	51.1357
ENSG00000100241	0.453	51.1427
ENSG00000140600	0.453	51.1497
ENSG00000240303	0.453	51.1568
ENSG00000179941	0.453	51.1638
ENSG00000152475	0.453	51.1708
ENSG00000124596	0.453	51.1778
ENSG00000167904	0.454	51.1848
ENSG00000174370	0.454	51.1918
ENSG00000162836	0.454	51.1988
ENSG00000153046	0.454	51.2058
ENSG00000118600	0.454	51.2128
ENSG00000100802	0.454	51.2199
ENSG00000133026	0.454	51.2269
ENSG00000065559	0.454	51.2339
ENSG00000118242	0.454	51.2409
ENSG00000106080	0.454	51.2479
ENSG00000070214	0.454	51.2549
ENSG00000237649	0.454	51.2619
ENSG00000261829	0.455	51.2689
ENSG00000274667	0.455	51.2759
ENSG00000267374	0.455	51.283
ENSG00000006788	0.455	51.29
ENSG00000287021	0.455	51.297
ENSG00000170011	0.455	51.304
ENSG00000273437	0.455	51.311
ENSG00000118407	0.455	51.318
ENSG00000278107	0.455	51.325
ENSG00000260593	0.455	51.332
ENSG00000204044	0.455	51.339
ENSG00000184489	0.455	51.346
ENSG00000272345	0.455	51.3531
ENSG00000185055	0.455	51.3601
ENSG00000254109	0.455	51.3671
ENSG00000229388	0.455	51.3741
ENSG00000165055	0.455	51.3811
ENSG00000222011	0.455	51.3881
ENSG00000168792	0.455	51.3951
ENSG00000074410	0.455	51.4021
ENSG00000153071	0.455	51.4091
ENSG00000108582	0.455	51.4162
ENSG00000118007	0.455	51.4232
ENSG00000164038	0.455	51.4302
ENSG00000125812	0.455	51.4372
ENSG00000104381	0.455	51.4442
ENSG00000031691	0.455	51.4512
ENSG00000103365	0.455	51.4582
ENSG00000085449	0.455	51.4652
ENSG00000273046	0.455	51.4722
ENSG00000175449	0.455	51.4792
ENSG00000033170	0.456	51.4863
ENSG00000185305	0.456	51.4933
ENSG00000119599	0.456	51.5003
ENSG00000140525	0.456	51.5073
ENSG00000157350	0.456	51.5143
ENSG00000003436	0.456	51.5213
ENSG00000131943	0.456	51.5283
ENSG00000128513	0.456	51.5353
ENSG00000020181	0.456	51.5423
ENSG00000276529	0.456	51.5494
ENSG00000120889	0.456	51.5564
ENSG00000145439	0.456	51.5634
ENSG00000100726	0.456	51.5704
ENSG00000228506	0.456	51.5774
ENSG00000004766	0.456	51.5844
ENSG00000287218	0.457	51.5914
ENSG00000107201	0.457	51.5984
ENSG00000197587	0.457	51.6054
ENSG00000138780	0.457	51.6125
ENSG00000076067	0.457	51.6195
ENSG00000157429	0.457	51.6265
ENSG00000129347	0.457	51.6335
ENSG00000176597	0.457	51.6405
ENSG00000121644	0.457	51.6475
ENSG00000270021	0.457	51.6545
ENSG00000105245	0.457	51.6615
ENSG00000182168	0.457	51.6685
ENSG00000158423	0.457	51.6755
ENSG00000015532	0.458	51.6826
ENSG00000090054	0.458	51.6896
ENSG00000162849	0.458	51.6966
ENSG00000137522	0.458	51.7036
ENSG00000160190	0.458	51.7106
ENSG00000170085	0.458	51.7176
ENSG00000163362	0.458	51.7246
ENSG00000115368	0.458	51.7316
ENSG00000107929	0.458	51.7386
ENSG00000158806	0.458	51.7457
ENSG00000107984	0.458	51.7527
ENSG00000197943	0.458	51.7597
ENSG00000126216	0.459	51.7667
ENSG00000204842	0.459	51.7737
ENSG00000264247	0.459	51.7807
ENSG00000158604	0.459	51.7877
